region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_659,5.555352973,205.0745743,20503.73487,9.340185927,314.2154099,365.3119685,18.57369035,75.25536171,4.536145914,0
region_area_66,5.058108869,289.3432711,34874.23933,8.678465523,375.1786177,679.8300862,13.45818143,76.63679975,5.106655774,0
region_area_660,7.543931305,243.0084315,24228.26595,6.936532844,336.896163,379.5326991,18.29387253,70.70350738,3.703191306,1
region_area_660,7.543931305,243.0084315,24228.26595,6.936532844,336.896163,379.5326991,18.29387253,70.70350738,3.703191306,1
region_area_661,,269.3474389,11724.92813,7.260596223,297.1756527,462.8326913,14.77070381,51.37682669,3.56139783,1
region_area_661,,269.3474389,11724.92813,7.260596223,297.1756527,462.8326913,14.77070381,51.37682669,3.56139783,1
region_area_662,7.340170884,260.8927032,12810.72797,8.562483209,310.4066907,422.8115583,12.49422918,73.62832057,3.919139533,1
region_area_662,7.340170884,260.8927032,12810.72797,8.562483209,310.4066907,422.8115583,12.49422918,73.62832057,3.919139533,1
region_area_665,7.846463341,284.7504701,6670.964164,6.539715592,,555.415659,16.64121617,67.59909012,3.885623898,1
region_area_665,7.846463341,284.7504701,6670.964164,6.539715592,,555.415659,16.64121617,67.59909012,3.885623898,1
region_area_666,,206.4496676,52060.53161,2.272744652,365.8260765,333.1060364,14.27160236,48.36930719,2.000757032,1
region_area_666,,206.4496676,52060.53161,2.272744652,365.8260765,333.1060364,14.27160236,48.36930719,2.000757032,1
region_area_667,6.334162776,248.2562171,23461.12619,5.816652917,304.2954371,409.6687857,18.9272159,62.33787461,4.038829793,1
region_area_667,6.334162776,248.2562171,23461.12619,5.816652917,304.2954371,409.6687857,18.9272159,62.33787461,4.038829793,1
region_area_668,9.616095703,272.5337086,12539.27884,8.784720523,,451.9860049,13.91337511,,2.946643668,1
region_area_668,9.616095703,272.5337086,12539.27884,8.784720523,,451.9860049,13.91337511,,2.946643668,1
region_area_67,,154.2386493,27420.47224,8.112494411,,496.0795005,11.45613273,67.98496368,4.620793452,0
region_area_670,8.892998479,274.8520737,22960.48545,8.677225828,275.4345717,476.3504797,9.798048967,59.69221177,3.619132805,1
region_area_670,8.892998479,274.8520737,22960.48545,8.677225828,275.4345717,476.3504797,9.798048967,59.69221177,3.619132805,1
region_area_671,,246.6104633,14563.98746,9.011166229,,299.7655864,9.289400747,49.65512015,3.957011709,1
region_area_671,,246.6104633,14563.98746,9.011166229,,299.7655864,9.289400747,49.65512015,3.957011709,1
region_area_673,8.165714933,254.1932214,16925.31711,5.269531046,337.9974378,538.0175436,18.46643559,60.50854848,3.92011648,1
region_area_673,8.165714933,254.1932214,16925.31711,5.269531046,337.9974378,538.0175436,18.46643559,60.50854848,3.92011648,1
region_area_674,4.931958445,215.4406593,31155.84503,7.106672878,384.5277391,516.6364139,15.08503369,69.36422883,5.045982883,1
region_area_674,4.931958445,215.4406593,31155.84503,7.106672878,384.5277391,516.6364139,15.08503369,69.36422883,5.045982883,1
region_area_675,8.977821883,249.7701777,20225.94773,7.264707529,353.4309559,502.2028246,19.72692339,64.29223224,3.199999614,1
region_area_675,8.977821883,249.7701777,20225.94773,7.264707529,353.4309559,502.2028246,19.72692339,64.29223224,3.199999614,1
region_area_677,9.107330383,253.288602,24678.6341,5.271095748,335.4624479,477.2157616,13.04232874,47.05025183,4.492139949,1
region_area_677,9.107330383,253.288602,24678.6341,5.271095748,335.4624479,477.2157616,13.04232874,47.05025183,4.492139949,1
region_area_678,4.168248461,215.1251799,23864.02167,8.289008611,,557.5718312,13.9484938,71.16173525,2.804525051,1
region_area_678,4.168248461,215.1251799,23864.02167,8.289008611,,557.5718312,13.9484938,71.16173525,2.804525051,1
region_area_680,6.704635426,281.5408305,9728.066526,5.638883958,223.9809293,415.8665711,12.93150937,74.50019942,3.42217862,1
region_area_680,6.704635426,281.5408305,9728.066526,5.638883958,223.9809293,415.8665711,12.93150937,74.50019942,3.42217862,1
region_area_681,3.623165848,207.6728074,26738.83017,4.71833197,389.4973662,398.8576203,17.3010121,63.67987022,5.370205549,1
region_area_681,3.623165848,207.6728074,26738.83017,4.71833197,389.4973662,398.8576203,17.3010121,63.67987022,5.370205549,1
region_area_682,7.966856824,237.1272517,21441.04366,7.527663086,394.5121589,471.4612275,14.01886963,86.23681104,5.115430914,1
region_area_682,7.966856824,237.1272517,21441.04366,7.527663086,394.5121589,471.4612275,14.01886963,86.23681104,5.115430914,1
region_area_683,4.595607756,255.6335505,13891.34334,6.066533909,,641.9270782,11.52591036,70.56400254,3.978919807,1
region_area_683,4.595607756,255.6335505,13891.34334,6.066533909,,641.9270782,11.52591036,70.56400254,3.978919807,1
region_area_684,,255.4429374,12874.74945,4.766353829,325.4464058,412.7242862,16.74747971,64.96174857,4.058942266,1
region_area_684,,255.4429374,12874.74945,4.766353829,325.4464058,412.7242862,16.74747971,64.96174857,4.058942266,1
region_area_685,3.994497606,230.2280827,18682.58195,6.15998212,331.8907343,548.2799592,14.02182032,,3.379147351,1
region_area_685,3.994497606,230.2280827,18682.58195,6.15998212,331.8907343,548.2799592,14.02182032,,3.379147351,1
region_area_689,8.842463656,280.7383131,7839.62357,10.20399927,279.1733781,380.1901534,15.89597733,77.28161878,4.576728706,1
region_area_689,8.842463656,280.7383131,7839.62357,10.20399927,279.1733781,380.1901534,15.89597733,77.28161878,4.576728706,1
region_area_69,7.261550522,230.6636789,24965.08251,5.532275872,350.0143845,511.2877807,17.39271328,51.10800645,3.636364183,0
region_area_690,7.721078494,259.2124833,17248.92355,7.380559114,287.1486347,279.1186348,11.86234824,56.999528,3.22395109,1
region_area_690,7.721078494,259.2124833,17248.92355,7.380559114,287.1486347,279.1186348,11.86234824,56.999528,3.22395109,1
region_area_691,9.089421098,259.6886107,32238.38259,6.590203024,321.8255784,459.3649756,12.61964126,89.32807429,4.430116016,1
region_area_691,9.089421098,259.6886107,32238.38259,6.590203024,321.8255784,459.3649756,12.61964126,89.32807429,4.430116016,1
region_area_692,1.757037115,198.3557221,41538.54754,7.423366423,376.7580462,438.5498225,10.93369634,65.12083981,2.96755413,1
region_area_692,1.757037115,198.3557221,41538.54754,7.423366423,376.7580462,438.5498225,10.93369634,65.12083981,2.96755413,1
region_area_693,7.725192099,264.7252188,20462.06385,5.035508028,,348.3192583,17.13746611,58.70245936,4.163325537,1
region_area_693,7.725192099,264.7252188,20462.06385,5.035508028,,348.3192583,17.13746611,58.70245936,4.163325537,1
region_area_694,6.729191489,229.2675226,31992.26356,5.32812975,,351.8797779,14.91019846,64.24415495,5.112254251,1
region_area_694,6.729191489,229.2675226,31992.26356,5.32812975,,351.8797779,14.91019846,64.24415495,5.112254251,1
region_area_695,5.085429353,224.3398618,33455.54581,5.728436551,352.0163802,517.581249,17.90095745,62.58113537,3.96173067,1
region_area_695,5.085429353,224.3398618,33455.54581,5.728436551,352.0163802,517.581249,17.90095745,62.58113537,3.96173067,1
region_area_697,,233.307869,20049.54691,8.175657339,330.8729817,338.8059606,12.43728811,79.8997804,3.693510936,1
region_area_697,,233.307869,20049.54691,8.175657339,330.8729817,338.8059606,12.43728811,79.8997804,3.693510936,1
region_area_698,6.246264054,213.9919291,26409.18658,5.724859859,429.767425,520.0618642,23.67464491,19.29017454,5.044454778,1
region_area_698,6.246264054,213.9919291,26409.18658,5.724859859,429.767425,520.0618642,23.67464491,19.29017454,5.044454778,1
region_area_7,8.635848719,254.1354133,13672.39657,4.258198064,304.0548843,484.7126449,12.4688167,62.91330896,4.401424715,0
region_area_70,7.160467231,233.8632007,6743.650876,3.498225802,278.3442118,438.1413444,9.90462469,90.15037367,3.884891044,0
region_area_700,7.802426084,283.4441707,14383.20697,7.322112286,,423.3971835,15.60060337,42.11708201,4.363529881,1
region_area_700,7.802426084,283.4441707,14383.20697,7.322112286,,423.3971835,15.60060337,42.11708201,4.363529881,1
region_area_701,8.596767212,253.1170782,15173.77596,6.943814365,374.3984408,325.5840704,15.1136742,76.99466926,3.238692933,1
region_area_701,8.596767212,253.1170782,15173.77596,6.943814365,374.3984408,325.5840704,15.1136742,76.99466926,3.238692933,1
region_area_703,7.333477726,284.4952458,16066.85694,7.877177444,224.9576162,411.8443087,15.41897775,81.95706216,4.772662701,1
region_area_703,7.333477726,284.4952458,16066.85694,7.877177444,224.9576162,411.8443087,15.41897775,81.95706216,4.772662701,1
region_area_705,4.725997721,226.7653775,34266.13539,5.618585226,325.6158374,452.0501807,12.74108646,,3.644606541,1
region_area_705,4.725997721,226.7653775,34266.13539,5.618585226,325.6158374,452.0501807,12.74108646,,3.644606541,1
region_area_707,5.624819996,266.5967633,9029.065155,8.951287151,275.0374186,350.7533926,10.78567274,72.60245023,4.355489162,1
region_area_707,5.624819996,266.5967633,9029.065155,8.951287151,275.0374186,350.7533926,10.78567274,72.60245023,4.355489162,1
region_area_710,5.251353815,218.6982267,34769.23823,3.718270718,377.8886021,325.6411054,10.53415946,70.7083871,4.072252323,1
region_area_710,5.251353815,218.6982267,34769.23823,3.718270718,377.8886021,325.6411054,10.53415946,70.7083871,4.072252323,1
region_area_711,7.688785916,259.959516,29568.84066,9.512525014,295.0928454,365.8036132,14.02376862,71.79653964,3.918673156,1
region_area_711,7.688785916,259.959516,29568.84066,9.512525014,295.0928454,365.8036132,14.02376862,71.79653964,3.918673156,1
region_area_712,3.681076271,195.0391605,26727.07592,5.790472298,,574.288824,13.75610537,92.4141007,3.893070403,1
region_area_712,3.681076271,195.0391605,26727.07592,5.790472298,,574.288824,13.75610537,92.4141007,3.893070403,1
region_area_713,4.897691707,220.0096589,14677.02108,8.013796716,,447.6436924,16.32414102,82.06280623,3.894464333,1
region_area_713,4.897691707,220.0096589,14677.02108,8.013796716,,447.6436924,16.32414102,82.06280623,3.894464333,1
region_area_714,5.842754601,252.8186659,13969.56637,6.339107407,291.5410677,485.2479562,18.29483851,78.04610395,4.490392564,1
region_area_714,5.842754601,252.8186659,13969.56637,6.339107407,291.5410677,485.2479562,18.29483851,78.04610395,4.490392564,1
region_area_715,,244.1840313,14472.69636,5.335861724,323.4195753,441.5623372,12.82692188,92.87385234,4.41481891,1
region_area_715,,244.1840313,14472.69636,5.335861724,323.4195753,441.5623372,12.82692188,92.87385234,4.41481891,1
region_area_717,9.961247709,270.8120767,11940.07467,8.123942967,338.2287232,408.7859356,14.8975852,61.10684258,3.246583097,1
region_area_717,9.961247709,270.8120767,11940.07467,8.123942967,338.2287232,408.7859356,14.8975852,61.10684258,3.246583097,1
region_area_72,6.217273135,181.7183546,19460.68763,6.787652334,300.8763852,566.75871,14.18860835,58.01207471,5.325833446,0
region_area_720,5.099932005,240.4398272,21807.70494,4.063341411,,344.6173059,14.83729122,50.10067905,5.159301249,1
region_area_720,5.099932005,240.4398272,21807.70494,4.063341411,,344.6173059,14.83729122,50.10067905,5.159301249,1
region_area_722,8.860450854,244.5169958,24085.41695,5.878298897,,536.8099237,10.00632763,81.45433981,4.677713327,1
region_area_722,8.860450854,244.5169958,24085.41695,5.878298897,,536.8099237,10.00632763,81.45433981,4.677713327,1
region_area_725,10.2684305,268.9905732,13754.29818,7.20779752,334.9231879,351.7072087,15.77656353,84.79766023,4.304689262,1
region_area_725,10.2684305,268.9905732,13754.29818,7.20779752,334.9231879,351.7072087,15.77656353,84.79766023,4.304689262,1
region_area_727,6.017260924,256.7882905,15157.5736,7.277313235,308.4495867,441.8869875,14.32675704,53.43497717,4.427712282,1
region_area_727,6.017260924,256.7882905,15157.5736,7.277313235,308.4495867,441.8869875,14.32675704,53.43497717,4.427712282,1
region_area_728,7.110845138,264.6602276,25043.83761,5.743626417,246.6993661,515.8405345,16.48814048,91.79602605,5.712792127,1
region_area_728,7.110845138,264.6602276,25043.83761,5.743626417,246.6993661,515.8405345,16.48814048,91.79602605,5.712792127,1
region_area_729,6.350290472,241.1576285,14905.69866,5.233019536,,456.9456051,14.08856664,67.93209624,4.265233067,1
region_area_729,6.350290472,241.1576285,14905.69866,5.233019536,,456.9456051,14.08856664,67.93209624,4.265233067,1
region_area_73,8.67993497,293.002558,22984.35576,7.213954038,,363.0475881,18.80940906,70.02290245,3.873470298,0
region_area_734,7.071314192,264.3935157,20039.10123,7.297441253,290.802332,615.4100414,8.818963616,58.52845969,4.29372656,1
region_area_734,7.071314192,264.3935157,20039.10123,7.297441253,290.802332,615.4100414,8.818963616,58.52845969,4.29372656,1
region_area_735,7.115895266,244.4806352,18464.18847,4.619578376,319.8020645,379.639034,14.9465799,54.55249402,3.736020547,1
region_area_735,7.115895266,244.4806352,18464.18847,4.619578376,319.8020645,379.639034,14.9465799,54.55249402,3.736020547,1
region_area_736,8.238996597,250.3684293,25047.10345,8.983209236,351.5810992,338.4683983,18.84823079,54.53196499,3.089923749,1
region_area_736,8.238996597,250.3684293,25047.10345,8.983209236,351.5810992,338.4683983,18.84823079,54.53196499,3.089923749,1
region_area_738,6.161779499,253.5308632,12229.95239,11.21878689,324.793148,354.4706891,14.79092683,47.9181937,4.003547029,1
region_area_738,6.161779499,253.5308632,12229.95239,11.21878689,324.793148,354.4706891,14.79092683,47.9181937,4.003547029,1
region_area_739,6.772156538,247.6739891,13790.60101,9.270242252,,357.6933747,17.81072731,68.49481452,3.827255961,1
region_area_739,6.772156538,247.6739891,13790.60101,9.270242252,,357.6933747,17.81072731,68.49481452,3.827255961,1
region_area_740,7.06184552,261.8655778,11300.54292,8.561548666,300.6831842,363.6154246,17.00075368,67.69210868,3.958248504,1
region_area_740,7.06184552,261.8655778,11300.54292,8.561548666,300.6831842,363.6154246,17.00075368,67.69210868,3.958248504,1
region_area_741,4.638250259,233.1935116,34262.2907,5.89290532,308.2035674,449.2227046,7.865852569,,4.124537825,1
region_area_741,4.638250259,233.1935116,34262.2907,5.89290532,308.2035674,449.2227046,7.865852569,,4.124537825,1
region_area_744,7.481397772,236.8486562,13782.08509,4.344443309,378.089485,333.8778426,11.79212384,66.40664984,4.03997629,1
region_area_744,7.481397772,236.8486562,13782.08509,4.344443309,378.089485,333.8778426,11.79212384,66.40664984,4.03997629,1
region_area_745,8.082148076,236.70631,28407.96584,7.300610167,382.5069967,412.7630222,12.93564631,87.09472392,3.373484514,1
region_area_745,8.082148076,236.70631,28407.96584,7.300610167,382.5069967,412.7630222,12.93564631,87.09472392,3.373484514,1
region_area_747,7.702183099,242.9114213,18126.33577,8.849769886,364.9363401,656.8375987,14.48133691,90.64253632,4.382159162,1
region_area_747,7.702183099,242.9114213,18126.33577,8.849769886,364.9363401,656.8375987,14.48133691,90.64253632,4.382159162,1
region_area_748,6.750761186,258.028396,23643.29741,7.386201758,294.528153,456.8019391,6.10539093,31.01581515,2.777726265,1
region_area_748,6.750761186,258.028396,23643.29741,7.386201758,294.528153,456.8019391,6.10539093,31.01581515,2.777726265,1
region_area_749,,270.4799388,22387.62056,7.003689951,317.7181162,337.3945434,12.89026531,80.87286638,4.649365028,1
region_area_749,,270.4799388,22387.62056,7.003689951,317.7181162,337.3945434,12.89026531,80.87286638,4.649365028,1
region_area_750,6.323942073,236.7663013,23235.09374,5.588152048,347.9819397,411.4098946,13.36828179,60.58903118,3.575010576,1
region_area_750,6.323942073,236.7663013,23235.09374,5.588152048,347.9819397,411.4098946,13.36828179,60.58903118,3.575010576,1
region_area_754,8.581428694,237.3755118,20591.01692,3.619372307,366.8770131,394.4106983,10.10439782,66.80897284,3.388448222,1
region_area_754,8.581428694,237.3755118,20591.01692,3.619372307,366.8770131,394.4106983,10.10439782,66.80897284,3.388448222,1
region_area_755,9.888941401,271.4127137,19892.69372,7.681645741,326.8216734,470.9174249,15.03417215,59.71780779,3.75016351,1
region_area_755,9.888941401,271.4127137,19892.69372,7.681645741,326.8216734,470.9174249,15.03417215,59.71780779,3.75016351,1
region_area_756,3.426450368,205.4856151,21840.00077,4.660911707,,447.4821806,14.7943506,56.60507685,5.97805394,1
region_area_756,3.426450368,205.4856151,21840.00077,4.660911707,,447.4821806,14.7943506,56.60507685,5.97805394,1
region_area_757,8.370440489,282.216444,15064.11978,11.97456356,,432.3988193,15.13208758,67.61800435,3.21063541,1
region_area_757,8.370440489,282.216444,15064.11978,11.97456356,,432.3988193,15.13208758,67.61800435,3.21063541,1
region_area_758,,255.6260776,13286.46139,8.7890328,333.5906576,375.7925204,8.694895535,76.42137565,4.26852452,1
region_area_758,,255.6260776,13286.46139,8.7890328,333.5906576,375.7925204,8.694895535,76.42137565,4.26852452,1
region_area_759,8.390500572,266.0694087,27032.44707,6.249147101,283.6045662,453.5505903,12.946611,46.48321941,4.150359337,1
